ts	imei	mwra	p.android.chrome	p.android.externalstorage	p.android.gm	p.android.packageinstaller	p.android.settings	p.android.documentsui	p.system	p.gms.persistent	p.android.gms	p.simulator	p.inputmethod.latin	p.android.vending	p.notifier	p.katana	p.browser.provider	p.olauncher	p.process.gapps	p.google	p.android.defcontainer	p.dogalize
2018-05-07 01:26:00	359043379931766932	1.00000	16.12814	11.92571	11.61671	14.09363	9.71887	18.68009	18.74091	32.64351	0.31727	25.91170	49.50629	79.27191	29.86250	46.92852	67.15960	59.62592	86.68553	87.23379	91.59639	92.87504
2018-05-07 01:27:00	359043379931766809	1.00000	13.12265	16.48428	11.19475	17.47741	12.30156	19.05612	15.90291	62.92523	0.01575	39.03065	25.15413	53.84426	31.62850	10.65591	85.11679	11.27111	25.80300	61.63239	78.85335	7.20728
2018-05-07 01:28:00	359043379931766510	0.00000	15.42988	15.11228	17.56190	16.82160	16.94040	15.22451	10.63548	41.44465	0.15785	49.92631	70.29086	64.46059	19.40683	65.50551	9.45013	19.65803	12.57677	50.46398	12.12663	63.10280
2018-05-07 01:29:00	8630330696303481727	0.00000	17.29280	14.61294	14.43714	12.80156	15.30380	9.97629	8.16464	36.16818	1.01674	40.89719	39.62876	58.05129	95.31224	19.84621	68.88446	74.38041	90.11984	31.38736	13.72467	81.22810
2018-05-07 01:30:00	863033069630348693	0.00000	14.81670	17.91285	13.52754	15.46906	15.87388	10.80778	9.92126	52.97313	0.08550	33.38683	69.64464	52.47322	44.72452	59.68634	45.80669	98.46327	56.19927	28.34921	0.11801	49.00874
2018-05-07 01:31:00	3590433799317661206	0.00000	17.70385	12.76682	13.48702	14.09182	16.36114	13.07731	10.18688	41.52382	1.53367	53.55905	53.50719	23.98815	15.36054	97.43546	26.88219	17.12542	86.39889	9.61342	75.91357	65.99909
2018-05-07 01:32:00	863033069630348057	0.00000	13.11991	16.79095	13.68479	13.85008	11.24106	17.24908	13.25423	55.89391	0.01567	37.45186	36.38388	46.07630	60.43674	69.03880	12.90022	11.47177	91.30311	38.45476	25.59610	17.58098
2018-05-07 01:33:00	359043379931766585	1.00000	12.87856	13.31565	12.56720	13.06568	13.02650	12.88836	14.86499	49.61895	0.01232	22.12811	49.29671	29.34971	55.96779	28.50706	73.02738	22.51516	57.24237	54.65139	35.75556	40.64051
2018-05-07 01:34:00	359043379931766387	1.00000	7.26601	16.74797	10.08262	12.47419	20.73380	19.44099	17.75979	56.23225	0.00011	40.07402	53.26098	55.71846	37.41471	72.04470	95.92540	97.88612	49.50876	21.04732	95.21644	89.45011
2018-05-07 01:35:00	3590433799317661032	0.00000	16.75340	17.09357	11.70302	16.34242	14.08577	11.10350	8.40006	67.05207	0.59289	62.81586	73.21116	43.40082	67.07380	61.74432	21.40653	32.42130	29.18959	46.16685	61.67157	23.73298
2018-05-07 01:36:00	8630330696303482493	1.00000	13.25032	13.98077	11.51738	13.96644	13.91660	10.35770	15.39153	52.53739	0.01789	45.35284	42.25801	60.97985	72.66884	25.21597	16.65107	60.89101	28.67661	6.67049	49.71006	85.95956
2018-05-07 01:37:00	3590433799317661875	1.00000	13.58465	11.03154	11.75470	18.41330	12.42779	13.64655	13.88283	21.42066	0.02494	50.04359	46.59013	37.48281	1.89076	94.96025	4.89971	55.55526	78.45972	43.99240	12.14636	69.30158
2018-05-07 01:38:00	3590433799317662352	1.00000	10.55697	13.30373	13.88020	14.01948	10.19626	17.49681	15.55216	47.27566	0.00124	59.17799	46.90216	56.90219	55.80998	56.97253	61.13467	24.21917	61.40750	87.41481	22.87168	80.22053
2018-05-07 01:39:00	3590433799317661131	1.00000	10.65948	13.15970	14.08101	13.17162	11.46247	14.50018	17.43742	35.94387	0.00138	50.82322	28.40031	37.99631	70.49153	21.54550	53.25945	83.54304	44.58514	7.34807	85.76871	19.25448
2018-05-07 01:40:00	863033069630348305	0.00000	8.67512	12.51188	12.92298	15.59735	12.49407	17.02180	9.34982	41.79501	0.00022	45.31576	35.19590	53.68645	50.43610	13.01760	8.02094	46.86027	16.55443	72.29485	84.73583	9.92858
2018-05-07 01:41:00	8630330696303482188	1.00000	16.68921	8.54170	5.95642	16.72558	6.33650	12.18826	19.64856	55.54820	0.55605	44.11246	55.24732	33.69151	95.76434	48.44987	12.08446	20.85038	53.63131	70.80867	64.60720	68.66453
2018-05-07 01:42:00	8630330696303481842	1.00000	10.59117	15.26743	10.22679	15.31102	14.77641	14.72925	14.83368	41.45142	0.00129	46.16864	73.77542	66.49552	34.76992	76.65058	21.61354	31.51545	29.69359	19.37513	81.51185	49.58156
2018-05-07 01:43:00	3590433799317661750	1.00000	9.40680	15.86619	10.19617	15.03095	15.39582	14.85179	15.53717	78.38202	0.00040	39.00901	65.18275	53.49932	66.89090	75.28659	75.77526	28.61329	42.73304	3.52552	45.09896	55.68826
2018-05-07 01:44:00	8630330696303481560	0.00000	14.48082	15.09032	16.26546	16.24499	14.26459	12.89326	11.70414	59.47837	0.06114	34.86741	63.77250	32.61540	87.11520	21.89032	46.66088	34.45197	6.10552	16.55171	46.33872	37.64921
2018-05-07 01:45:00	863033069630348206	1.00000	12.35337	13.66714	17.82826	9.20044	17.66232	13.24006	13.05087	30.81991	0.00730	57.45252	52.88916	57.47569	36.96616	38.98879	16.08455	11.12413	95.24258	99.98285	23.79394	66.20032
2018-05-07 01:46:00	3590433799317661461	0.00000	14.97778	15.41884	15.31656	14.61893	14.17232	9.35353	9.45610	35.19616	0.10049	30.49265	64.71906	39.49377	97.88822	1.25123	55.24316	13.84454	26.46837	24.19857	97.78988	22.51780
2018-05-07 01:47:00	8630330696303481412	0.00000	14.05026	16.12469	15.33714	16.05973	13.08534	8.73065	10.75531	50.37370	0.03974	58.33264	24.84581	75.18757	38.09919	74.63984	99.19073	11.85320	95.01659	41.49595	47.04818	41.89949
2018-05-07 01:48:00	863033069630348180	1.00000	9.95656	13.26532	10.23119	17.52316	7.85322	11.44357	16.52397	48.75310	0.00069	42.52863	58.18092	46.39610	24.91726	4.97774	16.51510	51.51880	77.24785	73.74997	57.40125	5.02635
2018-05-07 01:49:00	863033069630348727	1.00000	13.80198	17.34515	13.56031	15.04390	16.40911	8.47675	11.70097	47.37321	0.03102	38.33488	60.03416	42.73321	42.17934	77.04119	73.43068	24.59406	65.91194	52.17869	91.67158	52.01683
2018-05-07 01:50:00	359043379931766619	1.00000	10.34246	13.53251	14.27418	14.46916	13.11098	10.08581	15.80166	37.29049	0.00103	57.67800	66.53894	70.47406	70.89239	36.10101	74.68611	6.39648	85.01788	35.62294	5.19690	0.75141
2018-05-07 01:51:00	8630330696303481883	1.00000	13.40404	12.32922	10.83843	16.95772	13.12450	15.22450	13.92511	38.97299	0.02085	57.95140	39.93562	50.95589	53.77105	21.53817	29.49375	55.39602	7.90753	5.34077	95.96500	98.80936
2018-05-07 01:52:00	3590433799317661602	0.00000	11.28211	13.65331	12.25440	14.48799	13.80794	17.77954	8.54398	30.67861	0.00250	80.63722	48.24983	42.87678	43.90819	2.05860	14.65243	81.61258	2.86606	57.48519	18.43224	84.40015
2018-05-07 01:53:00	3590433799317661909	1.00000	12.97804	13.59728	12.34384	12.92204	12.11607	14.73061	9.52100	67.38225	0.01363	52.45315	44.92589	28.96628	41.63121	64.86234	35.60117	64.67572	68.81571	84.03048	77.51429	11.95571
2018-05-07 01:54:00	359043379931766981	1.00000	15.02701	10.62234	10.19051	15.79382	12.76634	15.00646	13.12511	53.66889	0.10551	37.84145	49.85314	54.34241	88.19998	49.13115	79.36820	27.55350	90.80878	83.18680	49.04923	50.21125
2018-05-07 01:55:00	3590433799317661719	1.00000	12.71664	14.96470	13.06820	14.41102	11.06162	15.94438	13.21623	47.90835	0.01050	38.60073	51.76507	48.99938	86.52454	78.94649	87.40057	38.12000	47.71099	81.65345	79.87015	29.57688
2018-05-07 01:56:00	3590433799317662287	1.00000	17.55644	7.56346	8.54140	15.70232	11.88431	13.49885	10.64808	49.18895	1.32349	33.71656	46.08665	74.68274	6.19172	93.58616	43.39132	86.24865	61.66771	91.23282	56.71519	91.06787
2018-05-07 01:57:00	3590433799317661388	0.00000	12.48691	13.33487	15.43070	13.80657	12.39894	8.72918	13.05481	33.84895	0.00835	55.79414	38.90924	52.50174	52.02720	55.69770	66.05452	29.97318	51.96988	67.77225	0.94769	48.27794
2018-05-07 01:58:00	3590433799317661602	1.00000	12.66998	13.72161	10.62810	14.80862	15.76382	13.68784	16.45698	28.83336	0.01002	54.25716	49.61082	45.14262	92.27035	54.79097	0.93703	9.51477	89.45819	79.30902	13.74265	72.96000
2018-05-07 01:59:00	359043379931766858	1.00000	6.60260	15.55947	8.99040	13.32265	17.29583	17.11903	13.21959	40.24037	0.00008	62.96608	59.44767	66.47364	71.60544	96.93933	31.12712	46.68456	91.75922	61.85407	10.75795	37.72449
2018-05-07 02:00:00	359043379931766874	0.00000	8.89697	16.30827	12.04024	12.86108	16.57540	11.30087	7.95136	36.31610	0.00028	51.64685	60.89591	55.33734	47.43916	42.42086	1.91593	94.52075	56.51399	37.29138	86.15845	88.25642
2018-05-07 02:01:00	3590433799317661883	1.00000	12.25445	13.77635	11.88384	13.79134	10.93205	14.11903	13.16103	63.27189	0.00660	63.63764	68.19563	42.13430	49.50827	91.70238	96.29554	22.73991	21.09927	11.99303	13.85556	28.12161
2018-05-07 02:02:00	8630330696303481438	1.00000	14.93290	11.82887	11.26761	12.91786	11.85050	15.31071	13.27285	45.62547	0.09605	55.83476	53.68149	62.11068	13.28582	63.71368	99.19807	97.71665	13.30924	8.06051	77.06669	92.10360
2018-05-07 02:03:00	8630330696303481909	1.00000	18.59547	8.60782	10.61189	12.77337	11.95263	15.33496	13.97794	46.43523	3.74069	37.49847	55.78597	52.67633	74.89754	86.24106	75.02875	23.28800	16.27162	25.48141	47.36558	66.22996
2018-05-07 02:04:00	3590433799317661420	1.00000	11.39963	9.27792	9.72924	16.72839	10.47747	14.31723	12.19933	57.96678	0.00285	29.23557	43.51564	32.01371	66.48229	17.93867	61.65743	7.58476	42.59977	24.22090	76.13258	7.66724
2018-05-07 02:05:00	8630330696303482097	1.00000	13.83101	11.93458	11.71584	15.43702	15.57858	12.95858	16.66957	63.07025	0.03192	36.78458	70.10428	74.26777	26.35973	46.11912	34.76555	3.51661	30.16616	48.51617	16.43695	8.33323
2018-05-07 02:06:00	3590433799317661750	1.00000	9.05363	12.31116	8.92212	15.31633	17.82156	14.58194	14.87859	41.65733	0.00030	27.09113	75.15070	45.81687	3.08867	73.74252	17.99024	33.81394	37.69630	19.29913	87.22044	52.72651
2018-05-07 02:07:00	359043379931766031	1.00000	12.64911	13.71567	12.44584	15.01849	11.67580	16.88217	13.11314	23.21516	0.00980	51.54067	57.05119	50.72511	82.37405	84.35255	95.56863	59.65601	25.60422	87.09813	67.80520	21.28673
2018-05-07 02:08:00	3590433799317662253	1.00000	13.69651	12.62695	10.84174	15.11953	13.03790	12.53763	14.13369	41.91713	0.02792	49.74887	51.28846	48.70129	96.50981	42.86047	30.43036	44.22245	28.46209	53.16784	29.17104	34.37494
2018-05-07 02:09:00	863033069630348982	0.00000	11.78031	14.35373	16.09171	14.50719	15.21121	9.27801	13.10707	73.90569	0.00413	26.22994	23.24862	41.55383	0.39865	94.07593	20.74159	10.81219	29.91505	93.71771	4.03886	68.83001
2018-05-07 02:10:00	863033069630348008	1.00000	11.29806	15.33694	13.23971	12.82820	14.48421	14.07779	14.56325	39.38979	0.00256	51.52379	45.82917	67.80713	93.54483	65.77953	37.26897	11.11924	45.96778	7.51863	41.20744	80.87814
2018-05-07 02:11:00	863033069630348362	1.00000	10.20916	16.34777	10.35447	15.81373	15.97679	15.11263	14.58099	43.84349	0.00088	42.08215	43.79256	51.03742	46.40497	22.63576	2.69679	52.03274	67.77519	32.56259	86.12978	24.63029
2018-05-07 02:12:00	3590433799317661792	0.00000	8.38331	14.80470	14.39172	14.77103	16.72479	14.60081	8.24771	33.11011	0.00018	36.11257	32.99731	58.06802	17.45738	61.51381	12.27457	80.20910	8.83439	96.94385	41.18084	51.20927
2018-05-07 02:13:00	863033069630348669	0.00000	14.04401	14.17302	19.50284	15.66566	14.47752	15.75650	10.60107	30.29336	0.03952	69.21989	57.36511	53.98986	69.81071	5.68136	95.21158	55.11613	46.23063	17.86180	20.13801	36.99525
2018-05-07 02:14:00	863033069630348230	1.00000	10.49499	15.65122	7.61762	16.34987	16.38157	13.90869	13.99423	59.21607	0.00117	20.43193	75.59621	55.49077	46.47004	41.59801	26.51615	63.54537	18.22545	65.52916	37.69186	29.06094
2018-05-07 02:15:00	863033069630348255	1.00000	12.63849	14.69828	9.84080	16.53699	16.35333	13.41003	17.71631	49.38183	0.00972	48.24347	60.00954	49.23501	80.34649	79.53448	73.65164	28.80069	9.18905	64.76238	20.25909	48.22919
2018-05-07 02:16:00	359043379931766346	1.00000	14.31338	16.18651	14.64490	13.61154	17.19511	11.71081	12.09274	42.60255	0.05169	66.45260	53.68740	33.20321	90.65478	56.99577	52.45405	7.43010	20.00962	28.23269	27.61427	78.51541
2018-05-07 02:17:00	8630330696303481453	1.00000	7.84511	16.90702	7.32065	16.16254	17.51673	13.82042	15.08649	26.90551	0.00012	51.75471	59.16101	42.06557	40.78331	82.78898	84.49817	3.06236	65.54358	52.34993	88.25119	25.63268
2018-05-07 02:18:00	863033069630348321	0.00000	10.61226	13.62712	10.42900	13.19346	14.77696	15.60518	12.87120	49.45598	0.00129	66.15534	55.28606	51.46681	62.53102	59.62940	13.00725	52.30539	97.34879	76.57192	60.06673	67.19563
2018-05-07 02:19:00	359043379931766106	1.00000	16.11260	10.91298	11.64509	11.28766	15.33224	16.43281	12.60110	54.23385	0.31240	46.27808	50.52118	40.26730	7.55667	24.31082	37.73098	14.45778	39.69809	2.72571	10.70286	16.23903
2018-05-07 02:20:00	8630330696303482097	0.00000	11.67222	12.85528	14.35272	10.16673	13.77411	10.56094	8.74896	54.05420	0.00373	44.25156	12.11176	45.94672	26.83296	40.20865	92.83342	90.53051	69.54827	19.68118	48.77563	58.16219
2018-05-07 02:21:00	8630330696303481339	0.00000	17.54225	13.23558	12.24889	13.84388	12.23933	11.88482	9.10291	63.16797	1.30482	37.17536	53.85449	50.94055	45.32208	49.68015	70.54123	78.32670	79.13111	42.95573	73.13001	42.70724
2018-05-07 02:22:00	359043379931766478	0.00000	9.59386	15.09578	15.08940	16.38794	13.65958	16.87937	10.61431	23.33022	0.00049	46.12022	37.93077	51.94473	45.60553	4.01343	97.81280	52.09423	57.46686	1.15655	63.86568	23.49076
2018-05-07 02:23:00	8630330696303481271	0.00000	11.22047	16.12943	12.27607	12.23057	13.98428	12.25870	11.03016	49.82595	0.00236	37.30282	90.54714	65.30817	99.04730	76.47959	38.36536	89.70861	16.39476	58.24173	35.82974	83.99706
2018-05-07 02:24:00	359043379931766122	0.00000	14.41112	14.45165	12.73709	14.38400	10.80964	13.98245	16.62810	43.44725	0.05703	31.01192	58.64713	57.99986	61.16137	28.61792	81.96639	19.27070	2.90929	40.15258	88.81967	4.36451
2018-05-07 02:25:00	8630330696303481628	1.00000	16.16752	15.53513	12.11888	17.93834	11.19929	15.12604	14.53981	44.45238	0.33002	48.24283	38.67425	29.96724	89.03571	80.31213	75.04530	18.56121	66.15793	25.47674	0.52961	3.63869
2018-05-07 02:26:00	3590433799317661958	1.00000	9.44508	13.50058	12.00656	10.23464	11.37767	10.96581	12.80347	38.79538	0.00042	56.78626	34.39501	60.97921	95.63199	17.68253	60.73790	74.04701	28.54572	35.51530	98.53113	9.57829
2018-05-07 02:27:00	863033069630348248	1.00000	15.08276	12.24696	12.75461	15.30478	11.91846	15.05843	16.65613	40.08014	0.11157	61.19312	51.81210	43.06571	99.48129	12.93217	93.25574	25.38818	39.46035	32.80328	49.91293	25.28334
2018-05-07 02:28:00	863033069630348610	1.00000	8.69793	14.95178	11.93557	11.20771	12.83345	17.05989	12.30132	52.48759	0.00022	66.04036	60.57607	50.20953	17.50538	60.15087	58.97631	94.12389	98.61087	68.95219	25.97798	17.91570
2018-05-07 02:29:00	3590433799317661255	1.00000	10.10908	15.94137	12.91420	13.90767	12.11867	16.59424	12.79866	61.52388	0.00083	21.90676	45.93336	43.42837	99.33359	45.16352	86.90626	12.10980	83.10486	61.48293	18.62359	40.45119
2018-05-07 02:30:00	8630330696303481644	1.00000	17.35849	13.40649	10.28912	10.83509	12.85234	14.38323	11.89994	46.73853	1.08581	50.55520	45.46925	64.50273	63.09541	81.81401	39.77372	23.53089	80.42634	52.08283	21.43721	63.13903
2018-05-07 02:31:00	8630330696303482477	1.00000	15.15733	12.86886	13.21811	12.17032	13.16268	14.29992	17.45293	53.60088	0.12022	71.35408	62.03850	59.29741	13.89951	81.53878	94.50167	17.70931	86.38598	39.22354	12.24195	54.62718
2018-05-07 02:32:00	359043379931766932	0.00000	8.90935	14.41124	19.02717	14.19662	17.32638	10.63928	14.89542	34.53987	0.00027	45.86381	71.89054	54.48906	34.60511	15.47665	91.77418	28.98646	75.86561	38.37135	2.09330	79.85840
2018-05-07 02:33:00	8630330696303481768	1.00000	13.73411	16.21663	11.69683	15.62617	11.65924	14.26389	13.58702	37.04854	0.02900	24.77284	60.72469	70.65413	11.08764	11.04873	94.20384	8.66060	41.75112	8.73061	49.49815	55.71176
2018-05-07 02:34:00	863033069630348974	1.00000	9.15416	13.00014	12.04901	12.89594	17.43774	12.32811	16.78566	66.39691	0.00033	17.40932	64.88000	52.56378	79.64545	90.73196	47.70969	49.07811	68.54611	62.18481	39.30988	85.74289
2018-05-07 02:35:00	8630330696303481966	1.00000	13.42589	12.35886	11.05973	14.61992	9.49597	12.31016	15.45638	48.69321	0.02131	68.92681	50.15277	55.42582	68.78145	80.53651	15.53685	40.40836	9.27762	96.86882	8.18379	23.75178
2018-05-07 02:36:00	3590433799317662196	1.00000	12.88630	10.72904	10.01681	20.02527	7.44818	13.15412	16.87744	55.04700	0.01243	36.38461	39.25680	54.90653	55.92712	59.28898	1.01574	72.53200	44.66961	86.80739	62.66244	76.39207
2018-05-07 02:37:00	863033069630348602	1.00000	6.83641	17.62309	11.20924	10.32391	15.81416	18.25320	12.54618	51.42787	0.00005	51.19991	53.27022	65.91441	69.35357	46.91570	17.83600	52.54300	43.71026	40.05183	10.23802	56.09269
2018-05-07 02:38:00	863033069630348719	1.00000	14.26251	13.33231	13.07442	13.20317	11.33486	14.76915	17.69902	43.66472	0.04914	49.67615	56.89299	66.43744	12.90162	94.07980	93.64814	21.17321	58.62120	48.75480	85.20248	74.85784
2018-05-07 02:39:00	3590433799317661990	1.00000	12.89878	13.66730	12.35003	13.21990	10.90051	16.54502	14.87547	34.49200	0.01259	67.04104	65.11475	46.15573	58.20995	12.69170	66.60370	60.64597	73.55791	88.97869	34.01898	11.06180
2018-05-07 02:40:00	863033069630348321	1.00000	13.69269	13.65167	16.74717	16.14166	18.21232	12.13662	12.00102	27.37457	0.02783	56.69441	44.35165	50.88845	93.89509	9.69291	68.69178	56.01102	88.29036	51.71148	74.22818	89.83890
2018-05-07 02:41:00	3590433799317661594	1.00000	18.06660	8.77681	11.86328	10.91903	12.04629	13.53542	16.75245	36.11997	2.20431	70.13623	74.20092	52.09053	22.16162	46.89682	53.73219	0.97393	96.84766	28.17248	2.48996	80.64935
2018-05-07 02:42:00	8630330696303482436	0.00000	16.16975	9.10011	17.25050	12.84313	17.01404	9.03697	9.81059	46.97532	0.33076	44.72296	62.58063	48.57047	91.49429	2.52963	58.65765	76.10670	30.89639	13.16522	45.61995	76.85680
2018-05-07 02:43:00	3590433799317662071	1.00000	14.48912	11.29910	10.94696	10.21308	13.35638	16.33442	11.64491	47.12212	0.06162	38.29717	61.32618	43.12856	11.24594	18.14630	9.73627	62.45058	18.00451	87.77170	78.39260	28.95343
2018-05-07 02:44:00	8630330696303482238	1.00000	13.24850	11.36126	8.46017	16.34760	8.86830	15.88590	13.27168	27.78635	0.01785	52.30373	56.22689	43.16966	66.53226	74.22881	20.33252	4.71086	93.26014	87.48469	41.97024	26.96276
2018-05-07 02:45:00	8630330696303482063	1.00000	13.21819	16.91027	14.70291	14.56687	15.07801	11.03857	12.53669	30.65542	0.01733	65.62501	66.67648	33.30535	66.02487	61.76550	20.64082	37.75393	42.34891	2.03486	83.12151	57.89486
2018-05-07 02:46:00	8630330696303481339	0.00000	14.90095	12.77171	14.67564	13.93850	12.14723	10.77322	11.01251	54.62334	0.09301	39.04692	55.08638	28.53140	44.26393	43.85948	58.11313	46.56164	0.06696	66.09992	49.34065	29.41770
2018-05-07 02:47:00	8630330696303481370	1.00000	16.34803	9.27398	10.18007	15.90533	9.15382	13.26067	12.58335	71.79359	0.39531	46.61437	39.98258	55.09929	21.45325	76.81114	43.63246	59.27922	85.25068	1.32139	27.28635	62.31706
2018-05-07 02:48:00	359043379931766171	0.00000	8.97644	12.57584	16.60965	15.10585	13.71404	17.33644	9.13597	72.26102	0.00027	32.77862	81.10468	49.27217	76.02291	5.87029	14.26821	3.25490	37.82810	27.98722	86.04047	10.98875
2018-05-07 02:49:00	8630330696303481123	0.00000	16.62710	17.74556	11.53792	13.95235	12.29350	10.90742	8.77255	63.14972	0.52253	38.99720	74.18720	61.92821	65.81707	66.90977	59.00349	80.70935	77.86342	99.42321	31.39535	59.65778
2018-05-07 02:50:00	3590433799317661594	1.00000	10.94187	17.12661	9.86589	17.19731	13.46764	13.33000	12.21257	31.48013	0.00182	50.49518	30.92181	36.14197	17.26048	93.81248	30.42019	68.83452	62.55456	53.71241	97.89266	83.10983
2018-05-07 02:51:00	3590433799317662097	1.00000	11.62938	15.68031	12.14996	14.81330	14.55387	16.09567	14.27428	62.80991	0.00358	51.78894	59.06430	41.00036	41.26001	32.12376	52.21106	6.34224	92.42497	75.97416	37.55648	16.08857
2018-05-07 02:52:00	3590433799317661677	0.00000	10.95631	13.48998	13.96584	13.85867	12.64435	13.13108	10.27558	41.41661	0.00181	56.85036	49.76437	68.72349	38.99665	11.79024	98.03302	96.33613	60.51157	32.65575	51.18569	53.55841
2018-05-07 02:53:00	863033069630348545	1.00000	11.09148	12.89665	8.52393	14.58067	20.83840	13.64955	20.53743	34.89526	0.00211	30.36390	72.77552	46.37228	3.86343	40.06355	9.32979	57.18683	32.19605	75.98063	2.27166	8.60642
2018-05-07 02:54:00	863033069630348420	1.00000	12.54310	8.86442	7.55614	19.09597	7.09836	11.26290	16.35730	23.90243	0.00885	46.37836	32.83438	36.06154	65.51152	77.01894	5.39292	97.90019	81.70198	79.86000	1.72020	6.56915
2018-05-07 02:55:00	3590433799317661636	0.00000	9.86730	12.91492	13.30869	13.76561	17.52094	11.91006	7.65036	44.24373	0.00064	52.60630	54.19512	35.69505	48.77090	71.62250	70.32012	67.39770	28.39203	36.97458	66.84531	79.96769
2018-05-07 02:56:00	8630330696303481289	0.00000	16.08972	15.88805	13.04321	12.52847	13.13277	9.73546	9.68467	44.22356	0.30533	49.56986	81.67952	71.75413	14.21367	91.95445	96.97656	18.20864	32.08690	73.45755	32.22774	82.56214
