,c.dogalize,c.android.youtube,c.katana,c.android.gm,c.android.chrome
4131,14.54109,13.58335,10.22258,12.39038,12.82459
4132,11.40436,10.65078,14.59298,11.44572,14.13457
4133,11.42446,13.50331,12.23575,12.64072,8.53391
4134,15.42482,11.72743,11.93574,13.41686,12.00486
4135,14.30766,11.93174,12.11531,10.68186,12.26157
4136,11.62985,7.57963,13.82511,11.07405,11.97794
4137,12.11412,9.77498,9.30147,10.02389,11.50487
4138,11.06104,15.11871,13.77849,11.61088,12.13787
4139,9.68941,11.29677,14.62682,10.81246,15.67052
4140,13.91116,15.9704,10.30106,12.95264,10.3634
4141,8.3669,7.24522,15.04394,10.13022,13.59767
4142,12.17719,12.19317,9.36252,16.559,13.91893
4143,12.62801,8.69277,14.90008,10.13215,15.35809
4144,12.93116,13.77073,10.73478,11.52755,11.92033
4145,11.18621,6.0922,13.89768,11.32423,12.0389
4146,11.9627,7.85288,12.74002,10.80149,12.24029
4147,12.26523,16.5871,11.2796,15.88996,6.76315
4148,10.47123,16.01831,13.25135,10.046,8.88085
4149,8.43173,14.36627,14.34336,10.64044,15.5229
4150,16.09536,12.68034,13.55338,14.76061,10.26109
4151,12.17847,10.30724,8.71822,10.88762,12.62559
4152,10.54245,12.82547,13.64752,11.70706,10.95301
4153,9.84957,13.68073,12.73263,10.02363,9.14725
4154,12.82399,10.17674,13.05083,12.12846,12.86614
4155,9.74494,13.7769,9.48399,16.28177,13.08238
4156,15.87331,12.03348,11.95652,12.84587,10.96434
4157,10.82609,19.32036,16.00743,14.89005,13.89202
4158,11.64977,14.4047,12.07784,14.33456,15.1811
4159,10.74754,18.91691,11.29307,13.82878,10.81467
4160,10.70552,13.84521,10.73922,16.21735,10.99325
4161,13.12716,10.42907,10.39348,7.03557,10.42783
4162,14.30333,10.87681,9.93817,9.56495,8.91641
4163,10.85755,11.47104,14.97387,14.34107,10.31217
4164,12.06064,12.23532,12.90016,13.33425,16.90656
4165,11.29255,14.84616,10.88337,15.43235,13.23349
4166,9.60968,8.79983,14.3996,11.46455,13.45842
4167,11.61021,13.46985,12.37196,14.16354,10.22066
4168,15.49915,16.25152,8.54683,12.36508,13.12491
4169,10.67661,11.70329,14.43402,11.83635,14.05024
4170,13.40883,10.33951,14.60308,11.43139,13.61685
4171,10.8236,16.89431,12.48501,15.37543,15.30673
4172,15.08954,9.81519,11.70642,13.86447,13.52704
4173,14.74368,11.11116,10.90857,11.64134,11.36585
4174,11.47058,8.36959,14.84803,8.68894,13.45768
4175,14.42648,9.6052,9.93224,14.50662,12.7364
4176,10.71007,15.4972,11.38566,18.55281,11.23185
4177,9.63661,15.30185,10.9384,15.52185,13.36734
4178,13.03851,12.88059,15.64839,8.83676,16.41466
4179,17.38386,10.05988,9.60522,12.84099,9.82832
4180,15.78672,11.78471,10.99028,8.55134,12.31062
4181,12.80864,9.65248,12.12425,10.25567,13.11882
4182,11.96985,15.07143,10.71767,10.93398,7.11645
4183,11.74374,14.92254,9.71276,13.47984,10.62533
4184,14.37826,11.44389,10.21795,11.63214,12.06895
4185,11.85322,15.45263,16.06904,13.00981,12.06485
4186,16.392,9.73164,14.16293,8.54488,9.49091
4187,12.65085,7.3313,9.55204,11.21762,10.43776
4188,13.77449,10.67714,13.53205,10.19901,13.36858
4189,6.55909,13.68924,9.94469,13.75164,14.72596
4190,12.31206,10.64818,13.12947,10.39292,13.03237
4191,9.25557,13.4586,13.59601,9.80985,6.77148
4192,12.83686,14.80327,10.03881,11.33669,14.17167
4193,15.53309,11.09854,10.78997,9.65651,10.26556
4194,11.39012,10.66831,16.10701,9.11853,14.86751
4195,12.80357,15.60067,12.11991,11.76611,8.18541
4196,7.82037,14.29132,9.79353,14.36678,11.28438
4197,11.57967,13.74836,14.46234,8.71976,15.8125
4198,10.32431,16.5618,9.02031,10.68592,9.0896
4199,13.30411,16.59107,9.70287,13.64391,10.56433
4200,10.53984,15.40099,15.36809,10.44001,11.76953
4201,10.11208,14.8097,9.13317,12.99225,14.05421
4202,14.80633,17.5658,10.15174,16.00134,13.42884
4203,14.57391,11.55812,9.61329,14.44408,12.77537
4204,9.06591,13.4454,13.63687,11.45715,14.6127
4205,14.81942,5.34635,13.89885,7.26838,7.65745
4206,12.27461,13.66454,11.62112,8.384,9.3844
4207,11.64104,14.79747,14.78669,7.98038,10.0943
4208,9.18646,8.05474,13.46707,13.08879,14.40765
4209,13.98711,12.76193,9.27364,11.07298,13.19662
4210,7.79306,8.38632,15.58763,11.38223,11.06655
4211,13.41493,13.01236,14.02376,13.08616,12.57781
4212,14.28255,10.24367,10.49485,7.49649,11.02648
4213,11.28665,14.81689,12.7825,14.94677,10.30386
4214,11.96911,14.77939,10.85106,13.65314,12.52264
4215,6.93002,17.71129,17.66393,14.58869,13.71394
4216,13.97615,8.7107,10.80483,9.14403,8.04595
4217,10.48363,11.2019,11.10092,8.42011,13.89942
4218,16.86966,14.53325,10.0102,12.10997,12.7223
4219,15.30798,9.85542,12.01463,13.43113,8.89193
4220,14.26799,14.98875,12.54239,14.97398,8.23571
4221,16.34779,10.60684,14.10498,11.56694,12.97767
4222,13.46592,14.02811,9.72519,13.07234,11.34225
4223,5.89226,14.84646,11.24044,11.82222,9.86316
4224,12.80524,14.22638,15.74827,10.53095,10.93081
4225,9.81181,12.66679,11.12755,12.96502,11.58597
4226,12.22167,11.89502,16.58856,9.5049,15.66671
4227,15.25566,12.99619,10.521,11.86406,12.04588
4228,11.19116,13.15111,9.9949,17.19214,12.36904
4229,14.84002,11.3222,8.98395,9.13516,9.58447
4230,9.57004,12.98735,9.56338,15.8233,15.92911
4231,10.38226,13.89759,13.96938,11.08885,11.27276
4232,10.53432,15.20322,14.65677,11.94916,15.59054
4233,12.32661,10.37512,14.97904,12.40203,15.08673
4234,17.04605,14.54363,13.00829,13.07147,10.58816
4235,4.99061,8.5908,14.84705,7.25796,15.32602
4236,10.86271,12.58021,12.42081,16.20446,10.12235
4237,11.60626,8.20321,15.81217,10.76798,14.52103
4238,14.69264,11.24832,13.11823,10.79923,12.05187
4239,15.06424,11.92223,13.90915,13.93622,11.1873
4240,10.26362,8.39637,12.48871,12.90495,15.56181
4241,12.14514,9.04675,13.7695,10.81383,15.69677
4242,13.49461,13.59932,13.20063,11.70798,6.85148
4243,10.89192,12.30617,13.5758,13.82047,13.26818
4244,13.54365,10.74292,11.20504,11.50668,9.51988
4245,17.91733,13.64816,11.91497,8.9616,10.82612
4246,11.16076,11.56615,12.41943,12.77454,12.56038
4247,14.92711,12.22978,10.91067,9.93832,11.1318
4248,11.80631,10.19273,16.1217,6.78322,15.20014
4249,14.93278,11.51738,7.86432,12.06549,11.61214
4250,9.45529,9.95963,14.61019,10.54141,15.80228
4251,12.27978,12.26759,12.5584,15.16399,8.34848
4252,7.14378,14.16042,15.89818,13.76275,12.48007
4253,12.11233,14.56546,11.76302,14.07006,9.65604
4254,11.33446,14.80659,10.41487,15.13,11.30077
4255,10.56801,12.72097,14.49693,13.36892,15.80751
4256,15.16388,9.90608,12.37201,7.89456,8.73846
4257,18.12532,14.31551,12.28694,13.32247,12.50621
4258,15.07916,9.42726,11.55084,11.84883,8.69708
4259,9.60319,13.11114,11.8927,12.57488,17.47614
4260,11.73173,15.41702,11.181,16.32909,12.52093
4261,9.01417,17.25077,16.72255,10.73441,12.14582
4262,13.57626,10.59252,11.44993,8.4227,10.62437
4263,12.52168,10.63272,10.19406,8.79958,12.46364
4264,14.7352,5.43622,14.37476,6.0093,6.85615
4265,15.52217,12.05236,11.71329,10.3821,11.3229
4266,13.1299,11.93865,16.94711,10.86607,14.2618
4267,12.94762,15.40985,13.21573,20.39942,9.92853
4268,13.5899,10.29167,7.10995,8.71527,8.62819
4269,9.86747,15.76453,12.45784,11.59999,7.72952
4270,14.79187,10.53945,15.74711,10.82486,15.22943
4271,10.7521,13.63944,11.31849,12.8585,8.91324
4272,15.9861,10.91365,12.04584,9.69212,11.45124
4273,14.40261,8.75245,11.21921,8.43473,9.49964
4274,10.61194,8.32659,14.46288,10.46616,14.24075
4275,15.07968,12.07433,10.76691,10.72037,10.68381
4276,16.18643,11.78007,9.0164,13.02643,10.34618
4277,14.3158,12.34045,11.04436,8.51668,12.24337
4278,11.5808,8.24001,7.89372,7.40391,10.89852
4279,8.79816,13.72197,15.91064,9.82128,5.70091
4280,12.19851,15.5383,13.60573,12.40419,12.14065
4281,9.5693,15.37099,13.8062,15.26897,6.91006
4282,13.69199,12.06334,8.69129,11.33628,11.38808
4283,7.66038,12.83948,10.0903,12.27585,11.14616
4284,13.85171,6.84281,8.15306,8.92472,10.71702
4285,14.40009,8.09433,12.71446,6.7419,7.37692
4286,9.07817,15.79079,9.72769,15.44359,9.9131
4287,10.77654,14.27192,11.0244,16.01848,12.65037
4288,14.19773,11.11579,11.86392,10.69571,14.8465
4289,12.00407,17.75314,12.50827,10.47388,12.08513
4290,7.89513,16.95404,10.89676,15.86242,11.24464
4291,12.22302,6.45119,16.04283,9.66725,10.42476
4292,12.77257,19.36622,11.38687,13.7674,9.32405
4293,13.70444,12.86942,15.18729,12.12326,13.74657
4294,11.82826,13.19938,10.82388,12.49326,11.13689
4295,12.50019,12.27613,16.49949,10.30095,14.38244
4296,16.55445,8.95508,10.16732,8.62911,9.25031
4297,14.71813,7.96883,14.86902,5.96176,10.54178
4298,8.61818,17.82617,9.73907,11.67313,8.00734
4299,8.3588,14.36797,17.01749,9.65614,6.66723
4300,11.68186,11.66362,9.64116,14.8584,13.24875
4301,12.6147,12.27284,9.55122,11.5877,11.76486
4302,14.54968,9.61368,8.68489,10.36204,8.0965
4303,15.73742,11.21011,7.69631,12.14563,8.69553
4304,6.25071,14.39072,8.94161,14.53103,11.18591
4305,10.75191,13.46376,8.10338,14.27487,11.66838
4306,12.0793,14.43445,14.36993,12.97846,12.87075
4307,14.37188,8.99719,11.91711,9.67159,8.11151
4308,9.29404,10.72705,14.14186,11.29804,15.63487
4309,11.21586,13.79962,10.24956,14.30229,9.75435
4310,13.83754,5.97067,14.47066,6.24485,11.29781
4311,10.79915,19.17678,12.17411,18.82981,7.98035
4312,12.88675,9.91472,14.42841,7.42834,14.75287
4313,7.66871,14.663,16.87201,13.98692,13.36807
4314,12.51849,13.6902,14.55029,10.19023,13.35225
4315,14.90589,16.18873,9.56292,14.16912,13.39853
4316,11.73174,12.56208,14.83525,8.22368,7.90044
4317,12.96442,15.83481,11.20177,10.51215,11.21939
4318,11.69057,12.38543,12.01524,10.09508,13.7946
4319,13.05938,12.08347,15.5149,11.95018,14.056
4320,15.80555,10.57413,12.71646,11.0217,10.24108
4321,9.86676,14.2636,11.928,13.06036,8.39454
4322,10.46891,11.49657,13.96602,10.48728,15.12056
4323,7.2694,15.88787,7.7857,13.65659,14.79092
4324,12.79167,8.81794,12.16384,12.21291,9.47714
4325,10.18134,13.7012,14.76802,10.27705,11.87797
4326,16.70991,11.36842,10.93996,13.16413,9.98659
4327,13.57965,15.66912,14.43557,7.79005,11.29406
4328,12.13526,14.19095,12.95578,13.7133,14.17952
4329,11.6032,10.54825,9.58197,14.96037,12.86683
4330,11.34895,7.41839,13.98233,9.91554,12.15991
4331,14.76385,9.60974,14.18514,11.20966,8.57597
4332,12.67946,11.01403,10.08603,10.55225,13.15838
4333,7.45648,11.47773,11.76481,15.85206,14.18817
4334,12.36646,13.17585,10.10081,14.14063,12.1305
4335,10.31509,11.88983,13.72786,13.71562,12.66837
4336,12.27744,13.34259,10.44903,9.82109,8.39193
4337,15.29813,15.55295,10.61373,15.12837,8.61443
4338,12.69287,13.33141,15.08278,11.52645,14.98344
4339,13.41817,12.36491,12.59789,12.72668,13.69236
4340,8.13921,16.4759,16.54092,10.6296,12.55959
4341,10.57954,14.21691,12.02644,12.88903,10.1085
4342,12.01847,9.82892,14.65543,10.8862,13.30846
4343,16.91208,12.75034,12.7793,12.0846,11.34014
4344,10.61793,14.44943,14.3492,12.51051,7.76791
4345,15.4326,18.46653,11.84715,17.82779,11.2972
4346,13.00676,14.07176,9.26931,14.6045,12.66777
4347,11.51314,11.11308,9.53901,10.00474,10.09591
4348,10.47831,13.55073,12.18229,15.47982,11.92125
4349,15.76345,8.92351,14.26236,12.21687,11.13357
4350,13.62073,13.63845,17.18308,11.54972,13.39784
4351,12.99423,13.832,11.1394,15.20231,14.8021
4352,11.35291,11.37891,14.24292,10.38049,14.12822
4353,14.76747,8.96533,10.79901,10.60614,9.90601
4354,13.82757,10.62064,10.31654,10.88269,9.08293
4355,9.43384,8.91462,13.84188,10.88703,12.89982
4356,11.99188,12.89806,11.08944,14.55998,11.65047
4357,10.65464,14.53802,10.42852,15.59906,12.31461
4358,14.28808,8.90469,10.43503,8.27438,11.12625
4359,11.79474,13.80696,13.87183,9.01947,6.8054
4360,10.24766,9.31286,16.32688,7.6398,13.97237
4361,9.97492,9.80934,12.78904,13.06448,14.68599
4362,11.22593,14.71197,15.42535,7.20937,8.48864
4363,7.51538,9.79929,12.70277,14.02024,13.27588
4364,15.49334,13.53237,11.6819,12.13623,12.79471
4365,15.94978,9.25908,12.07969,7.66684,11.443
4366,12.62401,16.7653,7.06978,13.66593,14.31453
4367,17.66161,9.74616,12.39037,10.86541,8.85788
4368,12.8117,8.22049,9.9885,8.9131,9.039
4369,14.825,10.14762,13.91436,10.18639,10.6384
4370,11.86167,14.74297,13.06041,13.1912,13.88576
4371,14.46355,10.97529,10.7526,7.13361,10.67149
4372,10.96867,11.73525,12.31381,15.34941,9.62894
4373,17.44135,10.8983,12.1546,14.56445,11.74338
4374,10.36127,10.18189,15.79569,9.4065,14.47146
4375,11.00328,15.65021,14.85631,12.06886,9.74231
4376,13.44045,12.26728,12.51505,8.16181,9.58852
4377,14.01823,11.83478,9.66369,11.2127,13.26361
4378,10.759,11.7926,13.47978,13.76949,15.45043
4379,10.25764,12.90817,10.94544,14.18525,10.56328
4380,10.86765,15.82978,10.89742,14.83534,9.2921
4381,10.19718,15.40984,14.45374,10.80331,10.57294
4382,17.64903,9.02915,16.02809,12.33637,7.31493
4383,9.32549,8.8192,15.64265,7.82839,15.4259
4384,13.67141,11.9005,9.58377,13.56307,10.274
4385,10.63974,14.98758,14.22477,8.71895,7.70644
4386,9.24124,10.09179,14.97172,10.20398,8.75637
4387,13.07735,8.73853,16.29893,10.65375,14.39226
4388,14.96946,9.97444,9.87123,15.54161,10.89931
4389,8.92779,10.71513,15.69631,13.70963,13.80377
4390,8.37382,11.31873,14.61912,9.11284,16.21702
4391,6.80318,13.62191,11.36095,15.7047,13.97472
4392,16.26807,10.98556,11.34622,13.32438,10.5542
4393,9.56694,13.85059,10.32908,13.50775,10.9353
4394,9.40725,13.32087,15.57364,11.63575,13.92171
4395,14.32144,17.40294,9.52395,18.91601,13.1969
4396,8.54463,14.45635,8.52621,16.57032,14.679
4397,8.03803,15.40638,8.50271,13.88534,11.48583
4398,10.28635,15.09087,,9.59,12.17234
4399,13.38269,8.26702,13.56226,12.07352,12.37258
4400,9.71524,7.78937,14.44613,10.70096,13.956
4401,16.29555,15.81095,13.01777,15.86379,10.47425
4402,11.74453,12.07681,10.87344,14.60807,9.29111
4403,14.14233,3.53924,14.50324,5.33369,8.60943
4404,13.17327,6.93741,16.06435,10.40201,11.60946
4405,9.86746,15.32296,9.54826,17.0063,12.81315
4406,10.33196,13.72291,11.04664,8.80668,11.12118
4407,15.126,12.79982,10.82808,10.61432,12.74447
4408,13.1954,13.20675,9.99481,12.01604,14.6237
4409,14.51174,9.99031,14.42494,7.78358,10.52453
4410,13.14825,9.89544,9.08928,10.69963,11.3362
4411,7.55613,18.44713,17.4516,11.46353,11.9738
4412,16.6272,8.80602,11.10012,10.75952,9.93158
4413,7.23441,12.53474,10.4596,12.19834,11.42376
4414,17.25214,11.88573,12.71857,10.94892,10.75894
4415,13.34628,11.66983,10.23619,12.56041,10.61848
4416,15.73729,11.09661,12.54215,9.44077,12.16403
4417,11.74497,14.50986,10.21325,15.16156,13.21601
4418,16.94102,11.60143,15.89942,9.588,8.96104
4419,11.78078,12.46308,10.23905,10.58837,15.12814
4420,15.59777,11.36655,12.44921,12.14911,14.01323
4421,9.23903,16.95257,11.51572,11.48417,8.18706
4422,17.62757,7.60162,13.92938,9.54837,8.59584
4423,11.01735,14.96016,15.60713,7.93756,11.28467
4424,18.77276,7.39199,14.67629,12.36646,8.23547
4425,11.71763,12.48767,12.47631,13.73256,14.53607
4426,16.52119,10.75097,11.66445,12.65406,10.69962
4427,7.59901,15.09775,11.70837,14.81176,10.06296
4428,12.32407,13.10408,13.72569,9.74124,9.83947
4429,11.98037,11.98966,12.42159,12.86248,12.51133
4430,11.27828,15.26017,11.65653,12.69009,11.63768
4431,18.34032,8.80995,13.57967,9.22219,10.58331
4432,13.03919,15.19798,15.57891,12.18697,11.83175
4433,10.2069,13.08427,11.92176,19.4047,13.29321
4434,15.44109,12.87146,14.32575,13.91623,11.18687
4435,15.50572,11.59753,12.42958,13.04549,8.59697
4436,12.44799,8.47023,13.76864,11.81566,8.61471
4437,11.38942,12.77746,14.41022,12.11826,15.52965
4438,11.3871,14.78778,14.40833,13.13053,11.94144
4439,12.16663,14.12825,13.22266,12.24332,15.43761
4440,12.89998,11.1685,8.48138,9.54384,11.08776
4441,11.64658,16.76049,10.36123,15.12483,10.57173
4442,7.86061,13.39193,11.95938,15.91597,11.96484
4443,10.47497,13.12171,9.88373,10.17708,8.64837
4444,12.6875,11.79782,9.2938,16.66046,13.94213
4445,7.32776,12.45246,11.55169,18.60934,11.41188
4446,14.50537,15.13985,11.1997,14.10099,9.69698
4447,9.76586,18.57143,15.28015,10.4556,8.19024
4448,12.54114,14.02036,15.04593,11.24738,11.03529
4449,6.89608,14.2622,11.75139,14.48394,9.66811
4450,10.0423,11.68036,12.90545,12.70533,10.00577
4451,14.31874,17.15491,10.55726,14.33659,9.15947
4452,11.21763,9.45464,13.30044,16.02432,16.29317
4453,9.94651,11.12977,14.43837,11.91386,16.83336
4454,9.47075,18.16367,14.05283,10.41162,10.92144
4455,6.14327,12.13871,15.30783,10.83951,17.43557
4456,7.61265,15.23597,10.96091,15.28252,11.10522
4457,14.47146,7.35902,10.94091,8.2634,9.30468
4458,9.24337,13.00545,14.10588,19.90401,9.77938
4459,11.83948,13.32133,10.27454,14.16542,14.29251
4460,14.38692,13.88838,11.34119,13.56493,11.36677
4461,8.18156,13.82056,9.40252,11.29974,9.53831
4462,13.32201,13.34233,10.92774,14.20594,10.30924
4463,9.61455,6.8268,14.98016,11.7305,13.38095
4464,8.96635,11.1206,11.81277,12.38615,8.5388
4465,10.61012,14.36642,12.34598,10.07685,11.86006
4466,6.53803,15.05783,8.23455,14.00901,14.32611
4467,12.43624,9.86744,13.95339,10.62148,12.15774
4468,10.39976,13.9309,11.17794,13.1928,9.32923
4469,10.03746,12.80441,9.46846,13.79897,12.74018
4470,17.84322,11.5782,11.4421,10.25266,7.69095
4471,13.97225,11.51767,11.8867,11.2797,12.89109
4472,8.81428,17.1775,16.48392,11.66697,11.45138
4473,13.51921,11.37146,10.52708,11.72292,10.45175
4474,11.01191,11.99977,11.66084,14.80885,11.78651
4475,9.00213,14.7308,13.05161,10.68482,8.59215
4476,8.56027,14.32285,14.328,10.84354,12.18098
4477,11.29723,11.50659,11.84796,16.9427,11.81515
4478,14.10914,8.04189,12.4903,6.99088,8.55193
4479,10.59764,12.67965,8.84801,16.25122,16.48356
4480,11.69196,16.03742,8.63402,16.67425,13.29785
4481,9.61137,14.29407,14.89411,7.66912,9.58458
4482,5.7878,15.35861,11.29231,9.08518,11.77082
4483,7.85653,18.62337,14.69491,13.51091,11.71763
4484,11.11848,13.17833,8.99237,12.31868,12.84861
4485,8.40643,15.77629,14.22091,9.3348,8.98454
4486,12.02956,14.53258,12.56462,14.79595,10.27192
4487,17.00817,9.15794,12.06708,12.16395,9.94659
4488,9.14745,15.8441,11.75358,16.26957,10.54435
4489,13.28489,12.09816,10.12255,17.16444,10.43277
4490,16.13593,9.96405,11.23733,12.46557,9.98451
4491,15.57853,10.41412,10.90709,15.93109,10.60006
4492,9.0974,16.16102,10.50608,16.04826,11.77991
4493,9.31357,13.70608,8.17844,12.35985,13.83758
4494,15.36204,9.78922,10.90937,8.17805,10.74605
4495,10.67245,12.93938,8.75137,16.31373,13.9511
4496,8.46853,14.06212,14.53708,7.59642,8.76905
4497,8.90786,13.49095,9.29663,13.55448,12.22962
4498,17.13559,10.62269,14.12219,9.68063,8.5464
4499,13.76897,17.71599,11.93081,15.7348,10.33408
4500,10.96293,15.19058,10.60654,12.12658,8.04305
4501,15.05712,9.08087,11.66997,11.36775,5.75846
4502,10.99734,4.37891,11.9731,7.96604,9.27559
4503,11.21849,14.94069,16.74615,11.86932,16.32749
4504,9.94049,11.75171,10.5781,13.41531,11.20123
4505,14.10941,11.50422,10.9886,12.45086,12.93146
4506,13.20374,14.42768,10.97066,18.11465,14.23993
4507,15.02329,13.95601,11.68731,13.66195,12.44731
4508,11.57356,14.82887,11.31592,12.98897,9.16751
4509,13.79288,10.64303,10.25305,9.79735,12.5697
4510,10.54067,16.02384,9.7176,10.29217,7.61232
4511,13.1396,14.39028,14.91002,8.44521,10.59614
4512,14.20093,8.351,12.88255,11.19726,10.32527
4513,11.67497,15.08729,12.27095,16.65335,9.11991
4514,9.85081,13.19308,10.33264,14.68484,12.50829
4515,13.4105,11.17797,10.50047,8.55248,12.51777
4516,13.93391,10.76744,10.7312,8.02675,11.41473
4517,12.78206,11.46413,9.26348,14.52921,14.3448
4518,7.09893,14.03133,16.90166,8.25494,9.40049
4519,11.61688,13.02461,10.20047,10.54955,12.27756
4520,15.33238,14.7671,14.70203,9.60769,13.8401
4521,15.96186,9.999,13.9141,9.60468,11.1041
4522,15.39865,10.32115,14.40655,7.87109,15.11465
4523,12.29292,12.65672,11.57007,10.74461,10.28451
4524,14.16805,6.61331,10.16787,10.57444,8.08436
4525,14.10624,13.60763,16.36027,9.41021,15.33256
4526,9.33812,12.49344,15.63083,8.33143,8.36252
4527,8.25715,13.16445,6.86664,11.62256,17.22198
4528,12.2828,13.93598,14.75609,11.08809,11.72478
4529,12.93286,8.63224,11.47831,9.22755,10.86372
4530,16.8037,13.08118,11.35226,13.97231,11.1535
4531,16.55097,11.94788,14.168,11.14775,7.30922
4532,12.13657,12.19303,6.81291,9.49265,11.14156
4533,12.6746,10.13599,12.09446,8.64423,12.69373
4534,11.42942,14.34891,11.76145,14.42816,9.85448
4535,11.71376,7.01734,15.38733,9.60874,15.1179
4536,13.27674,7.78995,14.55808,11.17414,11.92702
4537,12.31756,12.91478,11.30009,17.42049,11.34687
4538,10.3124,15.17265,9.76116,11.38831,10.38059
4539,14.07098,15.13034,10.32615,14.20562,11.91191
4540,8.23811,12.26216,10.96448,15.31713,15.42135
4541,10.36546,11.07369,16.29149,12.99575,14.32396
4542,16.41632,11.77491,14.575,8.06488,10.02025
4543,13.50717,11.95105,14.75083,11.45569,13.85431
4544,11.22575,11.34474,14.41977,10.19437,16.09769
4545,11.08654,14.73086,9.89214,16.06127,12.55631
4546,11.27869,14.13361,11.52049,15.63783,12.1724
4547,13.12543,11.23785,10.60873,9.46903,8.68014
4548,10.23688,12.91273,15.18907,12.43739,11.22044
4549,12.01528,14.49077,11.60527,15.73991,10.42251
4550,10.98348,7.66148,15.16992,9.32666,13.93678
4551,10.97952,9.68998,14.72202,8.6057,14.20518
4552,10.29724,12.57018,17.79846,10.06595,7.98688
4553,9.9943,13.23047,8.4636,15.18616,12.49406
4554,11.39321,8.57692,14.60096,9.78044,12.73212
4555,9.61016,15.95637,14.58636,9.16428,8.6553
4556,12.58809,12.61545,8.56744,13.47401,15.92222
4557,11.18302,14.73524,13.19043,13.43461,14.59842
4558,11.20787,16.05661,11.95191,12.81999,9.78455
4559,14.6892,11.42628,10.79246,10.05835,11.6178
4560,16.674,10.37843,12.00236,12.79935,10.0938
4561,11.63947,10.64538,9.08966,13.19038,11.42358
4562,7.33537,13.40118,15.09598,11.86364,7.42758
