,p.android.gm,p.android.settings,p.system,p.android.externalstorage,p.android.documentsui
1991,15.85503,11.29542,11.446,13.35901,15.20169
1992,14.99748,16.40291,10.28891,15.18872,12.78184
1993,15.50654,13.83903,10.65575,17.29825,11.13948
1994,14.1652,12.08516,12.18619,13.52948,14.9028
1995,8.97152,11.4229,12.34717,12.08241,13.91062
1996,13.12823,11.86469,14.53026,10.18279,16.6382
1997,14.00184,13.03036,12.21807,14.08943,14.45419
1998,9.17544,16.31689,14.92607,15.43907,12.30669
1999,9.32764,9.9893,17.15582,8.85627,11.74389
2000,14.59539,16.70367,12.97577,16.13987,12.05013
2001,14.57854,16.66757,11.97643,17.01654,11.48381
2002,9.43977,8.93964,14.8658,11.00419,15.68542
2003,10.10248,16.10697,14.21223,12.34472,15.33645
2004,13.40604,12.61409,16.35432,14.6308,11.96349
2005,11.03388,12.21859,13.1545,9.76054,12.52501
2006,9.34078,13.95992,10.95157,17.39725,17.29744
2007,10.70721,12.85128,14.25956,14.22119,13.89634
2008,5.30157,6.27009,14.6835,6.781,13.63236
2009,14.92789,18.41294,8.86559,14.54609,10.91717
2010,17.33902,14.95419,13.33593,14.50566,8.4408
2011,8.21196,16.527,14.35476,13.74696,13.87802
2012,6.81532,9.35138,13.59741,8.89269,13.71831
2013,12.46134,13.89614,10.98291,18.35215,8.35376
2014,15.21286,14.14749,14.81481,12.23503,12.91948
2015,15.24439,11.54959,10.67477,11.35765,13.56153
2016,11.45724,11.88538,16.16028,9.38468,14.80195
2017,12.8573,9.30122,16.57725,13.35955,16.78504
2018,10.90411,16.13395,14.48002,14.90201,15.83402
2019,11.27968,14.70849,14.97545,15.16121,16.14179
2020,13.37976,13.11335,11.60282,15.92154,14.54761
2021,11.53755,15.18346,13.76546,14.28292,15.58435
2022,12.86542,13.57443,11.60664,15.38614,15.25456
2023,11.83021,11.23658,13.31986,15.57262,17.00744
2024,16.26081,12.34952,10.54639,17.10751,10.9322
2025,9.49462,16.1656,15.79216,14.1909,11.97636
2026,12.47235,13.2271,16.99219,15.6114,14.52601
2027,14.90803,13.78528,9.4362,13.15532,14.08043
2028,10.9547,17.75166,16.28366,14.29802,11.57674
2029,11.80335,13.63488,15.65682,16.20966,15.13236
2030,12.53771,11.9774,15.58078,8.61173,13.21049
2031,10.61492,11.59073,7.80085,11.62981,12.63724
2032,12.12927,13.49413,14.94194,15.30048,13.90406
2033,10.59772,14.21437,13.17932,15.71201,15.78018
2034,18.47103,16.45232,13.15106,14.7232,12.95501
2035,15.3963,18.06927,13.01167,13.07276,11.31783
2036,14.68987,13.99851,12.85477,15.54638,10.17927
2037,14.07807,12.02477,7.74793,16.85205,10.79315
2038,14.40733,13.09002,13.42594,15.91139,14.14164
2039,11.69318,15.29402,17.28479,13.16382,9.47709
2040,11.69508,15.93665,10.13315,14.72643,12.38008
2041,12.15873,15.52858,10.2676,12.60175,13.70646
2042,8.52553,10.01726,17.394,10.19423,9.23079
2043,11.80486,14.51009,17.79642,14.75202,14.614
2044,12.83149,8.71556,16.78929,11.70491,9.94858
2045,14.72512,17.93068,11.26,14.34837,12.55891
2046,13.88255,11.16636,18.54589,16.6653,13.68752
2047,14.5951,18.16895,13.35157,19.10541,12.95884
2048,12.93512,12.99533,13.22675,12.72207,15.04269
2049,16.50915,15.86354,12.62407,12.59639,12.86018
2050,16.33942,12.83752,12.63501,14.1604,11.28069
2051,13.53616,14.40153,16.74056,14.56782,13.77822
2052,10.72381,16.76394,17.11428,14.92476,14.09354
2053,16.01999,12.14597,8.44296,14.22966,9.1828
2054,9.74683,13.97591,13.62438,14.17604,9.0794
2055,11.849,15.24601,14.07574,14.26269,18.75857
2056,12.09683,11.8421,11.80355,12.94658,18.20757
2057,12.19116,9.76459,15.98929,12.06767,13.96258
2058,15.14382,12.36989,12.07989,13.16643,13.8341
2059,10.95685,9.71713,12.7189,9.72423,16.81519
2060,13.89647,12.57102,8.74063,13.64121,13.4141
2061,9.9064,17.15304,17.9239,16.29847,13.68978
2062,9.17447,13.76135,15.51874,8.27516,13.28723
2063,9.63666,16.97966,14.64287,17.7023,22.40452
2064,12.99318,12.32781,14.6769,14.94196,14.04258
2065,14.33155,9.78006,12.64045,13.8106,17.44544
2066,11.38494,10.61183,15.07801,10.08039,18.43823
2067,10.61325,14.89518,13.0395,14.98963,14.21778
2068,8.70428,10.41336,17.05814,10.44096,13.71025
2069,7.39497,8.4194,13.19046,8.88409,16.11944
2070,10.36504,8.27887,13.74014,9.41389,16.42143
2071,9.22748,10.01791,11.91354,11.56038,17.77981
2072,11.98,11.04737,16.36152,12.01494,17.37423
2073,9.64119,12.38059,15.09018,12.13884,12.00847
2074,8.5531875,5.61431,17.1531,7.43843,14.05405
2075,8.84088,6.83006,18.37218,9.72758,11.5368
2076,16.8347,14.54122,11.31711,14.36574,8.72083
2077,8.52318,9.74002,16.80855,8.74414,14.49408
2078,11.74354,10.06222,11.44974,14.45242,14.99636
2079,15.08539,13.28937,10.63026,13.27425,15.12307
2080,13.2109,14.733,10.74345,14.96245,16.02435
2081,13.35431,14.11263,14.16895,8.6096,12.86489
2082,10.94545,12.5062,13.66795,16.91408,16.28128
2083,8.0459,7.67103,14.88985,8.84451,9.94595
2084,12.61408,10.35906,19.07685,15.14017,11.51087
2085,9.71693,16.9015,14.64395,17.15109,17.1858
2086,11.82815,13.83947,9.46701,15.48792,16.85736
2087,11.66853,15.49874,15.03566,15.13854,14.92549
2088,9.92079,11.73848,9.80037,16.40533,20.22204
2089,9.65531,17.41899,13.50699,15.16875,17.58278
2090,16.08534,18.26235,13.54055,15.1522,13.79806
2091,13.16557,15.16312,9.7561,16.22943,11.01095
2092,14.82428,16.69198,12.65542,12.10953,9.79588
2093,13.0006,10.99807,18.36835,14.54056,14.70395
2094,16.54182,12.71764,9.45915,13.18056,16.68271
2095,16.38195,12.24026,11.56416,11.1906,9.4945
2096,8.99239,10.65495,10.68854,7.32989,16.3939
2097,10.7871,14.11826,11.72648,15.39797,18.92038
2098,12.33413,10.32723,13.23633,12.2172,16.90781
2099,13.55614,14.64702,7.82211,18.71418,8.92214
2100,13.28929,11.02234,11.79683,14.45713,18.64484
2101,15.06608,11.58949,14.79802,15.20453,14.76766
2102,12.88329,15.91149,13.41051,14.90029,11.56366
2103,12.79927,13.945,13.64263,11.06145,13.18351
2104,12.20203,12.97481,11.74111,14.62145,15.43485
2105,8.84607,17.15847,15.06424,14.89605,15.47306
2106,10.93445,13.59831,13.2432,16.51629,16.07093
2107,9.82974,15.52307,15.08535,12.83069,13.63515
2108,11.63268,15.84114,14.67525,13.66255,13.03705
2109,10.20211,11.84857,12.49601,10.09535,13.9038
2110,15.17711,14.84231,12.40476,16.60673,13.70949
2111,11.69538,12.53946,8.55612,17.17285,18.72428
2112,13.31392,14.17923,16.31313,14.69115,14.76191
2113,10.61629,10.2275,13.89999,12.51557,14.28124
2114,10.22178,12.91657,9.53369,14.85511,14.39329
2115,17.17154,14.85809,12.87763,13.99668,8.44011
2116,12.7503,13.83633,8.62417,16.16751,10.24629
2117,13.15359,13.82635,11.77648,13.28688,13.94814
2118,13.49621,14.78502,15.45939,11.02894,14.04164
2119,10.92667,13.16333,12.18273,15.83311,12.7191
2120,13.16383,13.86526,10.27176,15.0096,8.82704
2121,14.89404,14.76455,12.516,15.44372,13.83365
2122,11.38679,13.73655,10.67049,15.63642,11.48562
2123,15.02778,16.21729,13.86247,16.11994,14.84759
2124,12.04482,11.14567,17.63041,12.22617,12.71733
2125,13.74139,13.42926,12.38847,13.76095,14.03235
2126,16.27427,17.31216,12.00928,15.94126,14.68531
2127,10.82913,14.37692,9.04044,15.25246,14.3023
2128,5.76329,4.24369,17.54195,7.408,14.74595
2129,11.69468,12.26503,14.05705,9.89139,16.85213
2130,13.44713,14.01534,13.31454,14.77789,11.53078
2131,12.65534,16.20481,9.74531,15.04406,15.59391
2132,11.16899,15.6366,16.10684,13.53721,14.836
2133,14.3423,13.67837,9.6821,13.79432,15.12328
2134,12.45709,12.96307,14.81695,12.13028,10.15873
2135,15.36512,16.43292,9.38826,15.4466,12.15502
2136,15.80114,13.79941,9.66077,14.1627,16.11717
2137,10.9933,13.1679,13.40161,10.16611,14.79082
2138,11.19543,10.36954,15.29394,12.01615,16.60491
2139,11.84253,13.67207,15.58465,13.27557,12.75284
2140,13.03497,11.39823,13.95909,12.91482,11.58222
2141,13.53533,14.77853,13.53979,13.20716,13.72342
2142,10.00609,15.46132,15.00658,12.17589,13.92919
2143,15.84828,12.91893,12.61402,14.09504,10.59511
2144,13.5939,9.96386,15.51495,14.80475,12.60813
2145,8.24488,13.18364,10.68679,9.43119,15.21207
2146,14.81921,9.1939,11.77422,14.13486,10.42134
2147,11.85631,13.23848,14.36442,13.63828,14.56125
2148,15.2865,14.22891,12.96218,13.72582,12.79423
2149,7.02997,8.0523,8.56119,4.02018,18.49064
2150,15.59984,15.58233,11.44013,12.55946,11.25899
2151,13.04652,10.48524,13.14449,11.86416,15.73935
2152,12.79439,13.97856,14.21709,14.21659,15.84262
2153,9.75709,15.80547,12.8673,15.11122,11.93477
2154,13.84227,15.71605,9.80973,14.34155,13.5243
2155,12.13185,13.95421,11.34629,9.4332,15.42716
2156,12.64002,10.66843,15.99064,11.77525,12.17432
2157,11.12352,14.56694,16.37684,12.18902,12.30177
2158,10.28175,17.54875,15.23131,13.60509,14.64725
2159,14.46339,15.77999,11.99766,12.3571,12.89281
2160,9.88937,11.06062,13.33687,11.06242,15.66881
2161,11.17304,10.26179,14.71701,11.25948,14.79313
2162,10.53938,15.14052,12.27086,8.82895,16.79779
2163,9.72141,8.28633,13.6877,11.25638,13.68263
2164,11.59295,14.02402,15.78075,16.37073,13.15762
2165,9.77376,15.59688,12.47201,15.89807,14.90203
2166,17.40502,19.30842,10.78772,13.54489,12.92929
2167,15.47565,16.69597,10.879,14.31914,12.7799
2168,15.3233,15.61585,10.37489,14.23356,10.16465
2169,15.13214,14.1872,16.01702,12.47428,12.3243
2170,7.63311,5.71855,16.92343,12.12283,12.13594
2171,15.75469,13.03541,10.69909,17.0446,11.35676
2172,10.24531,12.415,17.34444,8.01069,11.91572
2173,12.10615,10.44768,17.28407,13.73326,13.33233
2174,10.38927,12.43315,14.23615,14.6353,13.59553
2175,8.77703,14.18228,13.11677,16.56562,14.79136
2176,10.86873,9.22959,14.71755,10.7895,17.25112
2177,15.00394,14.02814,9.40717,13.11614,10.2999
2178,11.28189,16.22635,16.33789,13.7885,15.41024
2179,12.37132,16.50564,14.54571,11.89627,11.54645
2180,7.21198,9.10978,14.01517,6.16956,14.05343
2181,9.17217,15.45962,11.57341,16.07075,17.73882
2182,12.75727,12.30926,19.17618,11.86273,10.22449
2183,9.89831,16.48124,13.908,12.83254,12.29362
2184,15.04336,16.8551,13.58037,14.06128,11.82906
2185,12.33798,13.92329,10.24228,15.58844,17.62844
2186,13.99869,12.91424,13.08444,16.98787,14.6651
2187,11.37734,9.64791,18.88171,13.41503,9.86604
2188,12.07791,16.1904,9.97038,16.80857,12.2346
2189,14.20779,18.43167,11.26979,15.67255,11.67456
2190,13.16444,15.1417,8.94749,14.68965,9.91864
2191,12.60739,13.16694,15.57044,11.36303,10.64679
2192,11.1281,15.02562,9.63647,18.76028,10.56085
2193,9.84327,8.54032,17.15224,12.20355,18.16088
2194,13.24592,15.54831,11.22047,13.96171,13.89115
2195,10.77411,14.54168,13.01754,13.10303,17.60643
2196,11.08272,14.22068,14.18209,13.29905,15.09571
2197,9.73738,13.69403,13.05589,11.17483,13.51683
2198,14.29589,14.59234,8.70413,13.75725,14.41568
2199,11.39432,10.97219,11.61255,13.30158,13.45487
2200,14.50208,12.02244,10.96061,14.82485,18.44202
2201,9.86287,15.50728,15.10092,14.47076,13.82099
2202,15.37707,15.76086,14.38034,16.52073,14.47005
2203,12.44127,12.15659,13.15143,13.79268,14.29169
2204,17.20632,15.91197,11.34157,13.25527,9.3556
2205,13.84319,15.37374,12.67477,14.41939,15.60367
2206,14.62504,14.59175,12.88584,15.76926,15.20405
2207,11.47997,13.97727,15.52182,11.25243,16.10901
2208,8.80884,11.77866,14.91568,7.90607,11.98781
2209,11.96246,11.71296,12.26087,18.54824,9.75296
2210,12.25873,12.74402,16.81986,11.53859,13.03015
2211,12.44072,7.95146,19.45185,12.59374,14.83275
2212,10.43214,14.19309,13.73789,15.84091,15.64835
2213,9.82644,10.64857,16.52428,8.40667,14.48233
2214,12.1578,14.35374,11.86006,15.64091,15.3732
2215,13.90769,12.50651,4.81438,13.86821,11.0073
2216,10.93243,9.19007,14.65199,9.77025,16.42201
2217,10.84329,16.69293,15.81596,13.80399,14.0369
2218,10.9653,10.88968,11.14538,14.9244,16.75983
2219,12.03282,11.48633,12.41113,11.4937,14.66333
2220,11.16803,15.66416,17.00764,12.82023,11.8861
2221,13.77574,16.49455,11.28098,14.6514,11.86983
2222,13.72558,13.13957,11.86563,9.81311,16.45968
2223,9.37055,10.03846,13.85015,11.68992,16.10757
2224,14.2873,13.26742,9.90211,15.45218,10.47828
2225,8.55327,11.06445,18.77076,11.01177,12.84793
2226,12.28989,11.51614,12.40548,15.36171,14.11632
2227,11.28663,10.48865,13.99321,10.30687,13.18096
2228,14.38555,15.07162,9.76458,13.47359,14.45372
2229,12.59603,11.51771,14.88181,13.25739,13.6752
2230,12.85283,13.11097,14.61472,15.07742,19.41558
2231,11.09406,12.97291,13.86691,11.67299,14.975
2232,9.65955,16.07684,16.42895,14.83298,14.45611
2233,9.53611,11.35956,13.9558,10.3455,11.89033
2234,15.20534,17.39771,11.19972,13.90266,11.64881
2235,9.21787,13.6171,12.69258,13.51219,15.101
2236,14.58445,13.1712,13.10983,14.57731,15.86446
2237,9.7021,17.55325,14.12037,14.55358,17.7504
2238,16.27846,12.96913,14.78197,10.79641,7.94237
2239,15.00248,14.54763,9.13883,14.78286,9.40083
2240,11.59255,12.36753,16.14186,9.95928,15.15276
2241,10.52065,6.59744,16.54285,11.80609,13.9464
2242,11.03924,13.85731,13.75126,16.77015,14.48993
2243,13.75835,12.18759,16.48927,12.76217,13.45496
2244,9.46581,15.90482,15.89408,16.21037,12.21
2245,9.23044,9.71759,16.20149,9.24603,14.03385
2246,14.49038,14.98144,11.68305,12.37235,14.50741
2247,14.3301,12.64288,13.45707,15.51609,18.55725
2248,9.47894,8.55508,16.95497,10.24595,16.47685
2249,13.23645,13.76457,12.28556,15.02327,16.53536
2250,16.1241,15.52664,10.34731,15.53048,11.07837
2251,13.76472,12.34597,13.08986,14.4777,11.975
2252,13.30147,14.93495,20.55568,15.14415,15.8814
2253,11.93306,13.47154,16.00485,13.54622,17.04651
2254,9.38944,9.59358,14.98889,10.81456,12.24812
2255,15.24469,13.82002,14.36906,16.30587,11.42268
2256,9.75431,7.28354,16.73237,9.38645,16.75391
2257,13.58935,13.86368,9.6216,14.84485,13.69267
2258,12.53399,13.74364,7.78537,13.85233,17.59015
2259,12.0463,14.23214,13.19148,15.59255,11.154
2260,11.31335,14.0663,15.38821,15.5586,15.53705
2261,11.25345,12.45627,14.49078,9.75619,15.39385
2262,18.91111,15.02079,16.27896,11.84468,11.13545
2263,11.54055,13.05944,16.2858,12.26648,10.28684
2264,11.75519,13.12222,15.12341,17.95896,12.94077
2265,13.99252,14.76423,12.53895,13.25051,10.83715
2266,9.5048,13.46824,11.66226,6.64485,14.57516
2267,9.39856,17.58749,16.67517,15.97069,12.32851
2268,13.34013,14.72212,10.90439,13.4196,11.09975
2269,11.7217,9.90933,15.40711,12.16536,15.19496
2270,14.70715,16.39349,13.54388,15.53962,15.02973
2271,13.19407,13.68947,15.31662,11.49746,16.44259
2272,12.25875,12.29031,9.54485,13.84178,17.72457
2273,14.46685,14.16535,10.24722,14.53432,16.75808
2274,16.79033,15.86699,10.87342,14.57104,14.28115
2275,11.80833,10.78716,14.61332,9.03889,14.33673
2276,6.5518,8.26707,11.88875,8.25136,11.2609
2277,15.90113,18.99942,11.98396,15.60203,10.35144
2278,10.3478,11.63944,11.54651,13.13568,14.26109
2279,11.11047,11.3767,11.28009,15.02821,16.47329
2280,9.14133,14.51647,12.04885,12.15088,10.03651
2281,12.47827,14.49803,9.12005,15.88422,11.35359
2282,13.99915,11.91079,7.29997,11.60556,15.46262
2283,13.74871,11.24527,13.8367,14.80538,13.72528
2284,11.74877,14.76274,17.01348,13.45208,14.19129
2285,8.51021,16.00977,12.05746,13.52422,14.29426
2286,13.47274,13.74278,9.05876,15.8083,9.20065
2287,11.39515,8.90663,16.44073,9.83256,15.0551
2288,11.91484,13.40627,13.24385,11.95648,15.04316
2289,11.08014,13.27689,13.19916,10.07153,17.58746
2290,14.17376,13.87518,16.10987,13.13902,15.36508
2291,14.06498,17.17009,12.09819,14.77605,13.5161
2292,16.54973,15.33624,10.45663,14.79241,13.7391
2293,8.96413,18.50518,15.86824,12.30983,11.85233
2294,7.74871,16.56907,12.79442,15.91392,17.55072
2295,6.39559,7.49913,15.69681,9.10696,15.43597
2296,10.9633,13.74457,14.95747,14.81011,12.03451
2297,13.68354,13.00368,10.66013,13.14308,8.81801
2298,10.9389,12.99903,14.84446,11.42342,15.74757
2299,11.11378,17.02424,10.57094,14.97617,18.08873
2300,12.06577,12.74589,12.16453,13.06297,12.59553
2301,13.22536,16.25001,13.16119,12.88954,12.31988
2302,13.93494,13.1775,11.6285,13.89782,10.69198
2303,12.43133,11.2127,9.59021,15.83146,17.11557
2304,16.371867,17.8886,14.04723,13.51772,10.08983
2305,10.80475,16.1247,16.014,14.01186,13.05031
2306,10.69541,13.85947,11.97001,17.35645,14.57359
2307,13.58327,15.85876,11.50204,15.87226,12.66182
2308,11.59773,13.90447,12.83307,14.40492,19.60608
2309,13.60234,10.44946,18.48448,13.56377,13.21724
2310,15.51372,18.46543,12.79676,10.95381,12.29931
2311,16.99003,17.65431,9.68922,15.40206,9.86713
2312,12.43563,14.9064,10.42099,15.09294,13.99397
2313,12.58279,14.40424,15.70057,14.34755,17.79106
2314,10.19179,15.35265,12.92699,12.84509,13.98544
2315,10.28161,14.52421,9.56925,18.75823,11.74807
2316,13.9651,11.16542,15.30025,16.68151,12.19979
2317,12.58403,11.63705,11.44746,12.48612,12.04388
2318,13.66758,14.90359,10.46102,14.97686,14.60088
2319,12.50271,12.48174,14.31546,15.63706,11.28752
2320,9.86899,12.18825,13.33693,11.75319,13.65853
2321,12.99033,13.37965,13.86777,14.7373,18.27871
2322,13.13088,11.9679,8.98797,9.0177,11.97821
2323,13.77994,7.22157,10.26623,13.91929,15.51919
2324,6.86897,7.36842,11.02597,7.14484,15.77316
2325,10.24665,10.71158,13.00837,10.15682,15.41403
2326,15.19036,14.65302,10.98268,12.74808,16.07487
2327,9.65254,15.31945,13.778,13.34989,17.44369
2328,14.92309,13.73656,9.66777,12.5515,8.53784
2329,14.76352,17.53526,7.57418,13.49678,16.44465
2330,12.0777,15.82411,18.05299,13.96441,15.49102
2331,11.38557,14.02829,7.32375,12.90715,14.31441
2332,13.43588,17.70792,9.76782,16.2531,16.51257
2333,12.65845,9.24111,16.29146,14.20073,14.32925
2334,10.21061,12.85015,13.08992,15.16894,16.43338
2335,12.78069,13.23206,11.41533,16.25643,10.12751
2336,10.35122,15.97737,16.01649,13.9657,12.69078
2337,7.20172,9.56717,14.19335,8.87841,9.80288
2338,11.93193,13.45492,13.90806,11.385,15.21513
2339,10.62033,12.53807,15.99429,10.77511,13.915
2340,11.5784,12.71141,18.36102,14.3301,12.93572
2341,10.32156,11.81146,12.59515,7.2671,14.13942
2342,14.1391,13.91744,10.62721,15.09103,13.57384
2343,9.11074,16.0349,15.10386,16.49993,12.91295
2344,6.59937,19.93353,17.97881,13.96823,14.35756
2345,8.69884,10.09752,16.38539,9.96645,13.31925
2346,12.53493,11.49162,14.15768,14.87068,13.41437
2347,15.54001,12.14799,12.00238,15.34696,11.76634
2348,8.63307,9.34558,14.59901,2.66837,14.31259
2349,16.16785,15.37723,13.92268,13.57875,14.87227
2350,18.78633,16.92766,11.26245,11.42364,9.77439
2351,14.32361,15.23257,11.72971,9.4687,8.36249
2352,15.5556,13.45869,9.55613,12.28716,16.70072
2353,12.0948,11.71593,16.52904,14.55925,12.27225
2354,12.29084,13.57249,15.09634,15.4044,16.52835
2355,11.14606,13.80466,15.19969,12.74802,16.95206
2356,10.34756,10.08737,11.17832,8.92577,15.4497
2357,9.51171,8.82846,14.88433,14.16122,17.78533
2358,9.02877,10.31981,14.64627,7.66943,12.41017
2359,13.95843,15.03628,13.13434,15.71803,14.03634
2360,10.01227,7.99314,14.89373,11.91115,13.26965
2361,13.79199,13.73038,10.60039,12.74684,13.58924
2362,13.59507,15.39411,14.12227,11.28175,11.91437
2363,13.22069,15.30724,10.16737,15.69184,14.37383
2364,14.31444,14.53326,11.60527,15.87219,14.16516
2365,10.45229,17.61554,15.42914,15.11737,16.73135
2366,11.61671,9.71887,18.74091,11.92571,18.68009
2367,11.19475,12.30156,15.90291,16.48428,19.05612
2368,17.5619,16.9404,10.63548,15.11228,15.22451
2369,14.43714,15.3038,8.16464,14.61294,9.97629
2370,13.52754,15.87388,9.92126,17.91285,10.80778
2371,13.48702,16.36114,10.18688,12.76682,13.07731
2372,13.68479,11.24106,13.25423,16.79095,17.24908
2373,12.5672,13.0265,14.86499,13.31565,12.88836
2374,10.08262,20.7338,17.75979,16.74797,19.44099
2375,11.70302,14.08577,8.40006,17.09357,11.1035
2376,11.51738,13.9166,15.39153,13.98077,10.3577
2377,11.7547,12.42779,13.88283,11.03154,13.64655
2378,13.8802,10.19626,15.55216,13.30373,17.49681
2379,14.08101,11.46247,17.43742,13.1597,14.50018
2380,12.92298,12.49407,9.34982,12.51188,17.0218
2381,5.95642,6.3365,19.64856,8.5417,12.18826
2382,10.22679,14.77641,14.83368,15.26743,14.72925
2383,10.19617,15.39582,15.53717,15.86619,14.85179
2384,16.26546,14.26459,11.70414,15.09032,12.89326
2385,17.82826,17.66232,13.05087,13.66714,13.24006
2386,15.31656,14.17232,9.4561,15.41884,9.35353
2387,15.33714,13.08534,10.75531,16.12469,8.73065
2388,10.23119,7.85322,16.52397,13.26532,11.44357
2389,13.56031,16.40911,11.70097,17.34515,8.47675
2390,14.27418,13.11098,15.80166,13.53251,10.08581
2391,10.83843,13.1245,13.92511,12.32922,15.2245
2392,12.2544,13.80794,8.54398,13.65331,17.77954
2393,12.34384,12.11607,9.521,13.59728,14.73061
2394,10.19051,12.76634,13.12511,10.62234,15.00646
2395,13.0682,11.06162,13.21623,14.9647,15.94438
2396,8.5414,11.88431,10.64808,7.56346,13.49885
2397,15.4307,12.39894,13.05481,13.33487,8.72918
2398,10.6281,15.76382,16.45698,13.72161,13.68784
2399,8.9904,17.29583,13.21959,15.55947,17.11903
2400,12.04024,16.5754,7.95136,16.30827,11.30087
2401,11.88384,10.93205,13.16103,13.77635,14.11903
2402,11.26761,11.8505,13.27285,11.82887,15.31071
2403,10.61189,11.95263,13.97794,8.60782,15.33496
2404,9.72924,10.47747,12.19933,9.27792,14.31723
2405,11.71584,15.57858,16.66957,11.93458,12.95858
2406,8.92212,17.82156,14.87859,12.31116,14.58194
2407,12.44584,11.6758,13.11314,13.71567,16.88217
2408,10.84174,13.0379,14.13369,12.62695,12.53763
2409,16.09171,15.21121,13.10707,14.35373,9.27801
2410,13.23971,14.48421,14.56325,15.33694,14.07779
2411,10.35447,15.97679,14.58099,16.34777,15.11263
2412,14.39172,16.72479,8.24771,14.8047,14.60081
2413,16.371867,14.47752,10.60107,14.17302,15.7565
2414,7.61762,16.38157,13.99423,15.65122,13.90869
